title,price,rating,seller,image,description
"Rosewill 4U Server Chassis Rackmount Case | 7 3.5"" Bays, 2 5.25"" Devices| ATX, CEB Compatible | 1 120mm PWM Fan, 2 80mm PWM Fans | 2x USB 3.0 | Front Panel Lock and Key | Silver/Black - RSV-R4100U",$129.99,Rating + 3.5,,https://c1.neweggimages.com/productimage/nb300/11-147-332-01.png,"Brand:Rosewill, Color:Black, Case Material:Steel, Form Factor:4U, Model #:RSV-R4100U"
"Creative Sound BlasterX AE-5 Plus SABRE32-class Hi-res 32-bit/384 kHz PCIe Gaming Sound Card and DAC with Dolby Digital and DTS, Xamp Discrete Headphone Bi-amp, Up to 122dB SNR, RGB Lighting System",$161.49,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/29-102-109-V01.jpg,"Audio Chipset:Sound Core3D, Sample Rate:384 KHz, Digital Audio:32-bit, SNR:122dB, Model #:70SB174000003"
"MSI MAG CoreLiquid E240 Black - AIO ARGB CPU Liquid Cooler - Rotating Cap Design - 240mm Radiator - Dual 120mm ARGB PWM Fans - LGA 1851,1700 Ready / AM5 Compatible",$104.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/35-846-048-06.png,"Type:Liquid Cooling System, Block Dim.:41 (+/-0.2) x 47.6 (+/-0.2) mm, Block Material:Copper, Radiator Size:Radiator Size: 240 mm
Radiator Dimensions: 277 x 119.2 x 27mm / 10.91 x 4.69 x 1.06 inches, Model #:MAG CORELIQUID E240"
Team Group T-FORCE G50 M.2 2280 1TB PCIe 4.0 x4 with NVMe 1.4 TLC Internal Solid State Drive (SSD) TM8FFE001T0C129,$99.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-133-04.jpg,"Max Sequential Read:Up to 5000 MBps, Max Sequential Write:Up to 4800 MBps, Controller:InnoGrit, Max Shock Resistance:1,500G/0.5ms, Model #:TM8FFE001T0C129"
"Rosewill 4U Server Chassis Rackmount Case | 12 Hot Swap 3.5"", 2.5"" SATA I, SATA II, SATA III SAS | E-ATX Compatible | 3 Front 120mm Fans, 2 Rear 80mm Fans | 2x USB 3.0| Front Panel Lock - RSV-L4412U",$369.99,Rating + 3.8,,https://c1.neweggimages.com/productimage/nb300/11-147-330-07.jpg,"Brand:Rosewill, Color:Black, Case Material:SGCC, Form Factor:4U, Model #:RSV-L4412U"
"CORSAIR iCUE Link H115i RGB Liquid CPU Cooler - 280mm AIO - QX140 RGB Fans - Fits Intel® LGA 1700, AMD® AM5 - iCUE Link System Hub Included - Black",$129.99,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/35-181-367-11.png,"Part Number:CW-9061002-WW, Type:Liquid Cooling System, Block Compatibility:AMD: AM5, AM4, sTRX4
Intel: 1700, 1200, 1150, 1151, 1154, 1155, 1156, 2066, 2011-3, 2011, Radiator Size:322mm x 140mm x 27mm, Model #:CW-9061002-WW"
"Rosewill NVMe SSD Cloner, M.2 Duplicator Dual Bay NVMe Enclosure, Tool-Free 20Gbps USB3.2 Gen 2X2 SSD to USB Adapter M.2 Docking Station for M Key PCIE NVMe SSD Reader Supports Offline Clone - RS-N2-C",$49.99,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/17-182-462-02.jpg,"AC Adapter:Yes, 5V/3A, Material:ABS, Dimensions:78.8mm x 76.4mm x 18mm, Type:Dual Bay M.2 NVMe Duplicator, Model #:RS-N2-CL"
ASRock DeskMini B760 Mini PC Barebone System,$199.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/56-158-095-03.png,"Brand:ASRock, Series:DeskMini B760 Series, CPU Socket:Intel Socket LGA1700, North Bridge:Intel B760, Model #:DESKMINI B760W/B/BB/BOX/US"
"Cooler Master Hyper 612 APEX CPU Air Cooler, Dual Mobius 120 PWM Fan, Superconductive Composite 6 Copper Heat Pipes, 159mm Tall, Sleek Top Cover, AMD Ryzen AM5|AM4, Intel LGA 1851|1700 Brackets",$47.00,Rating + 4,,https://c1.neweggimages.com/productimage/nb300/35-103-377-17.png,"Part Number:MAP-T6PN-225PK-R1, Type:Fan only, CPU Socket Compatibility:LGA 1831 / 1700 / 1200 sockets
AM5 / AM4 sockets, RPM:0 – 2400 RPM ± 10%, Model #:MAP-T6PN-225PK-R1"
Fractal Design Lumen S24 v2 RGB Aspect 12 RGB x2 AIO CPU Liquid/Water Cooler - Supports Intel LGA 1851/1700/1150/1151/1155/1156/1200 LGA 1366/2011/2011-3/2066 and AMD AM5/AM4,$109.99,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/35-352-104-08.jpg,"Type:Liquid Cooling System, Block Dim.:79 x 67 mm (with fittings), Block Material:Copper, Pump Bearing:Ceramic, Model #:FD-W-L1-S2412"
HighPoint RU1444C PCIe 3.0 x16 USB 3.2 20Gb/s Host Controller,$120.00,,,https://c1.neweggimages.com/productimage/nb300/16-115-336-S03.jpg,"External Connectors:4 x USB3.0, Dimensions:5.67"" x 2.71"" x 0.70"", Operating Systems Supported:Mac: Not supported
Windows: Windows 11,10,8.1 Windows Server 2022, 2016, 2012, 2008 (64-bit editions)
Linux: Linux kernel 3.10.0 and later, Model #:RU1444C"
"ASUS ROG RYUO III 360 ARGB AIO Liquid CPU Cooler 360mm Radiator, Asetek 8th gen pump solution, Anime Matrix LED Display, ROG AF 12S ARGB fan, Intel LGA 1851/1700/1200 & AMD AM5/AM4 Compatible",$199.99,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/35-101-090-06.png,"Type:Liquid Cooling System, Block Dim.:89 x 89 x 68.3 mm, Block Material:Copper, Radiator Size:339.5 x 120 x 30 mm, Model #:ROG RYUO III 360 ARGB"
"be quiet! Pure Rock 3 LX 120mm Rifle CPU Cooler BK040 LED RGB Socket compatibility Intel 1851 / 1700 / 1200 / 1150 / 1151 / 1155, and AMD AM5 / AM4",$39.90,,,https://c1.neweggimages.com/productimage/nb300/35-269-025-01.jpg,"Brand:be quiet!, Fan Size:120mm, Bearing Type:Rifle, RPM:2000 RPM max, Model #:BK040"
"Rosewill 4U Server Chassis Rackmount Case | 8 3.5"" HDD Bays, 3 5.25"" Devices | E-ATX Compatible | 5 Front 120mm Fans, 2 Rear 80mm Fans | 2x USB 3.0 | Front Panel Lock | Silver/Black - RSV-L4000U",$209.99,Rating + 3.7,,https://c1.neweggimages.com/productimage/nb300/11-147-327-12.jpg,"Brand:Rosewill, Color:Black, Case Material:SGCC, Form Factor:4U, Model #:RSV-L4000U"
"Rosewill 4U Server Chassis|Supports up to 4 GPUs|8 Hot-Swap 3.5""/2.5"" SATA/SAS up to 12Gbps|E-ATX Compatible|3x 12038 Hot-Swap Fans, 2 Rear 8038 Fans|USB 3.2 Type-C|With Rail Kit|Ideal for AI Servers",$499.99,Rating + 3.5,,https://c1.neweggimages.com/productimage/nb300/11-147-370-01.jpg,"Brand:Rosewill, Color:Black / Silver, Case Material:SGCC, 1.0mm, Form Factor:4U, Model #:RSV-AI01"
"Rosewill 2U Server Chassis Rackmount Case, 4x 3.5"" Bays, 2x 2.5"" Devices, ATX Compatible, Up to 4x 80mm Fans, 2x USB 3.0, Silver/Black - RSV-Z2850U",$109.99,Rating + 3.4,,https://c1.neweggimages.com/productimage/nb300/11-147-344-08.jpg,"Brand:Rosewill, Color:Silver, Case Material:1.0mm SGCC, Form Factor:2U, Model #:RSV-Z2850U"
"TEAM X1 MAX DRIVE 128GB BLACK USB 3.2 Gen2 External Solid State Flash Drive, Dual Interface Type-C and Type-A, Compatible with Smartphone/ Tablet/ PC/ Chromebook, Speed Up to 1000MB/s (TX1MAX3128GB01)",$24.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-203-05.jpg,"Brand:Team, Series:X1 MAX, Capacity:128GB, USB Specification:USB 3.2 Gen 2, Model #:TX1MAX3128GB01"
ASUS NUC 15 Pro RNUC15CRKC70000U Black Mini-PC Barebone,$604.17,,,https://c1.neweggimages.com/productimage/nb300/56-110-307-02.png,"Brand:ASUS, Series:NUC 15 Pro, Color:Black, Integrated Graphics:Intel Graphics, Model #:RNUC15CRKC70000U"
"Team Group CX2 2.5"" 2TB SATA III 3D TLC Internal Solid State Drive (SSD) T253X6002T0C101",$136.99,Rating + 4.4,,https://c1.neweggimages.com/productimage/nb300/20-331-573-V01.jpg,"Max Sequential Read:Up to 540 MBps, Max Sequential Write:Up to 490 MBps, Form Factor:2.5"", Capacity:2TB, Model #:T253X6002T0C101"
"TEAM X1 MAX DRIVE 256GB BLACK USB 3.2 Gen2 External Solid State Flash Drive, Dual Interface Type-C and Type-A, Compatible with Smartphone/ Tablet/ PC/ Chromebook, Speed Up to 1000MB/s (TX1MAX3256GB01)",$26.29,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-204-04.jpg,"Brand:Team, Series:X1 MAX, Capacity:256GB, USB Specification:USB 3.2 Gen 2, Model #:TX1MAX3256GB01"
"CORSAIR iCUE LINK H100i RGB Liquid CPU Cooler - QX120 RGB Fans - White - 240mm Radiator - Fits Intel LGA 1851, 1700, AMD AM5 - iCUE LINK System Hub Included",$109.99,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/35-181-370-01.png,"Type:Liquid Cooling System, Radiator Size:277 mm, Radiator Material:Aluminum, Fan Dim.:120 x 120 x 25mm, Model #:CW-9061005-WW"
Team Group T-Force CARDEA Z540 M.2 2280 2TB PCIe Gen5x4 with NVMe 3D NAND Internal Solid State Drive (SSD) TM8FF1002T0C129,$219.99,Rating + 4.9,,https://c1.neweggimages.com/productimage/nb300/20-985-107-10.jpg,"Max Sequential Read:Up to 12400 MBps, Max Sequential Write:Up to 11800 MBps, Form Factor:M.2 2280, Capacity:2TB, Model #:TM8FF1002T0C129"
ASRock Industrial NUC BOX-J6412 Black Mini / Booksize Barebone System,$199.99,Rating + 3.6,,https://c1.neweggimages.com/productimage/nb300/56-158-077-S03.jpg,"Brand:ASRock Industrial, Color:Black, Integrated Graphics:Intel UHD Graphics, HDMI:1 x HDMI 2.0b, Model #:NUC BOX-J6412"
"Rosewill 2U Server Chassis Rackmount Case | 4 3.5""/2.5"" HDD, 1 5.25"" Device | Micro-ATX Compatible | 2 x 80mm PWM Fans | 2x USB 3.0 | Silver/Black - RSV-Z2700U",$99.99,Rating + 3.4,,https://c1.neweggimages.com/productimage/nb300/11-147-331-08.jpg,"Brand:Rosewill, Color:Black, Case Material:SGCC, Form Factor:2U, Model #:RSV-Z2700U"
ASRock DESKMINI X300W mini PC Barebone,$169.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/56-158-068-01.jpg,"Brand:ASRock, CPU Type:Supports AMD AM4 Socket CPUs (Renoir, Picasso, Raven Ridge, up to 65W), North Bridge:AMD X300, HDMI:1 x HDMI, Model #:DESKMINI X300W"
WD Blue 2TB Desktop Hard Disk Drive - 7200 RPM SATA 6Gb/s 256MB Cache 3.5 Inch - WD20EZBX,$57.69,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/22-234-469-06.png,"NAND Flash Memory Type:Computer Hardware, Height (maximum):26.10mm, Width (maximum):101.60mm, Length (maximum):147.00mm, Model #:WD20EZBX"
"Rosewill 2U Server Chassis Rackmount Case, 4x 3.5"" Bays, 2x 2.5"" Devices, Micro-ATX Compatible, 2x 80mm PMW Fans, 2x USB 3.0 - RSV-Z2800U",$99.99,Rating + 3.4,,https://c1.neweggimages.com/productimage/nb300/11-147-343-08.jpg,"Brand:Rosewill, Color:Silver, Case Material:1.0mm SGCC, Form Factor:2U, Model #:RSV-Z2800U"
Kingston FURY Renegade G5 M.2 2280 1TB PCI-Express 5.0 x4 3D NAND Internal Solid State Drive (SSD) SFYR2S/1T0 (GEN 5 SSD),$250.75,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/20-242-924-03.jpg,"Max Sequential Read:Up to 14200 MBps, Max Sequential Write:Up to 11000 MBps, Form Factor:M.2 2280, Capacity:1TB, Model #:SFYR2S/1T0"
"CORSAIR iCUE LINK RX120 MAX 120mm PWM Thick Fans - Starter Kit – High Static Pressure Fan  – Up to 2,000 RPM – 30mm Thickness – iCUE LINK System Hub Included",$69.99,,,https://c1.neweggimages.com/productimage/nb300/35-181-461-25.png,"Fan Size:120mm, Bearing Type:Magnetic Dome, RPM:400 - 2000 RPM ±10%, Air Flow:16.5 - 71.6 CFM, Model #:CO-9051042-WW"
iStarUSA D-400-6-Black Black Steel 4U Rackmount Compact Stylish Server Chassis,$237.99,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/11-165-182-09.jpg,"Brand:iStarUSA, Color:Black, Case Material:Steel, Form Factor:4U, Model #:D-400-6-Black"
Team Group T-FORCE G70 PRO (Aluminum) M.2 2280 1TB PCIe 4.0 x4 with NVMe 1.4 TLC Internal Solid State Drive (SSD) TM8FFH001T0C128,$106.99,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/20-985-136-01.jpg,"Max Sequential Read:Up to 7400 MBps, Max Sequential Write:Up to 5500 MBps, Controller:InnoGrit, Max Shock Resistance:1,500G/0.5ms, Model #:TM8FFH001T0C128"
GIGABYTE MC13-LE2 Motherboard - AMD EPYC™ 4005/4004 & Ryzen™ 9000/7000 - microATX UP 1Gb/s LAN,$308.99,,,https://c1.neweggimages.com/productimage/nb300/13-145-577-01.png,Model #:MC13-LE2
CORSAIR RS120 PWM 120mm Fan - White - Simplified Control - Daisy-Chain 4-Pin PWM Connection - Concentrated AirGuide Cooling - Magnetic Dome Bearing,$14.99,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/35-181-435-03.png,"Brand:Corsair, Fan Size:120mm, LED:Non-LED, Type:Case Fan, Model #:CO-9050192-WW"
iStarUSA D-400 Black Aluminum / Steel 4U Rackmount Compact Stylish Chassis - Black Bezel,$249.00,Rating + 4.6,,https://c1.neweggimages.com/productimage/nb300/11-165-416-02.jpg,"Brand:iStarUSA, Color:Black, Case Material:Aluminum / Steel, Form Factor:4U, Model #:D-400"
"Solidigm Solid State Drive  D5-P5336 Series (122.88TB, 2.5in PCIe 4.0 x4, 3D5, QLC) Generic No OPAL Single Pack Data Center / Server / Internal SSD (SBFPF2BV0P12001)","$13,846.99",,,https://c1.neweggimages.com/productimage/nb300/20-167-487-01.jpg,"4KB Random Read:Up to 900,000 IOPS, 4KB Random Write:Up to 18,000 IOPS, Max Sequential Read:Up to 7000 MBps, Endurance:Up to 0.60 DWPD, 134.3 PBW, Model #:SBFPF2BV0P12001"
"AORUS WATERFORCE II 360 ICE Liquid CPU Cooler, 360mm Radiator with 3x120mm low noise ARGB Fans, compatible with Intel LGA1700, 1851 and AMD AM5 (GP-AORUS WATERFORCE II 360 ICE G2)",$119.99,Rating + 4.7,,https://c1.neweggimages.com/productimage/nb300/35-128-042-03.jpg,"Type:Liquid Cooling System, Block Material:Copper, Pump Dim.:72.8 x 72.8 x 65.1mm, Radiator Size:394 x 119 x 27mm, Model #:GP-AORUS WATERFORCE II 360I G2"
"In Win IW-RF100-S315 1U Short-depth Rackmount Server Chassis with Single 315W Power Supply, with Front or Rear I/O Access",$170.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/11-108-524-Z01.jpg,"Brand:IN WIN, Case Material:SGCC, Form Factor:1U, Chassis Type:Rackmount, Model #:IW-RF100-S315"
"Rosewill 8-in-1 USB-C Hub with 4K HDMI 2.0 Display, 10Gbps  USB-A Data Ports and for MacBook Pro, MacBook Air, Dell XPS, Lenovo Thinkpad, HP Laptops, RHUB-M8",$19.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/17-182-461-06.jpg,"Brand:Rosewill, Type:USB, Standards:USB 3.2 Gen 2, Ports:1 x HDMI Up to 4K@60Hz
2 x USB 3.2 GEN 2 Type C
1 x USB 3.2 GEN 2 Type A
1 x PD 100W
1 x 1000M RJ45
SD / TF Card Reader, Model #:RHUB-M8"
"Team 640GB (128GB x 5) C162 USB 3.2 Gen 1 Flash Drive, Up to 140MB/s   (TC1623128GB01)",$44.49,Rating + 4.3,,https://c1.neweggimages.com/productimage/nb300/20-985-092-01.jpg,"Brand:Team, Series:C162, Capacity:640GB (128GB x 5), USB Specification:USB 3.2 Gen 1, Model #:TC1623N128GB21"
"TEAM X1 MAX DRIVE 512GB BLACK USB 3.2 Gen2 External Solid State Flash Drive, Dual Interface Type-C and Type-A, Compatible with Smartphone/ Tablet/ PC/ Chromebook, Speed Up to 1000MB/s (TX1MAX3512GB01)",$36.79,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-205-07.jpg,"Brand:Team, Series:X1 MAX, Capacity:512GB, USB Specification:USB 3.2 Gen 2, Model #:TX1MAX3512GB01"
iStarUSA D-214-MATX Black Steel 2U Rackmount Chassis,$157.00,Rating + 4.2,,https://c1.neweggimages.com/productimage/nb300/11-165-572-09.jpg,"Brand:iStarUSA, Color:Black, Case Material:Steel, Form Factor:2U, Model #:D-214-MATX"
"Solidigm™ Solid State Drive D5-P5336 Series (15.36TB, 2.5in PCIe 4.0 x4, 3D5, QLC) Generic No OPAL Single Pack Data Center / Server / Internal SSD (SBFPF2BV153T001)","$1,665.99",,,https://c1.neweggimages.com/productimage/nb300/20-167-487-01.jpg,"MTBF:2,000,000 hours, Operating Temperature:0°C ~ +70°C, Max Shock Resistance:1,000 G (Max) at 0.5 msec, Max Vibration Resistance:Operating: 2.17 GRMS (5 - 700 Hz) Max
Non-Operating: 3.13 GRMS (5 - 800 Hz) Max, Model #:SBFPF2BV153T001"
SYBA SI-PEX40161 PCI-Express 3.0 x16 PCI-Express Quad M.2 PCIe 3.0 x4 PCIe x16 Expansion Card Intel VROC and AMD Ryzen Threadripper NVMe Raid,$29.99,Rating + 2.3,,https://c1.neweggimages.com/productimage/nb300/16-124-114-S01.jpg,"Internal Connectors:4 x M.2, SSD Form Factor:M.2 2280, Model #:SI-PEX40161"
"CORSAIR RX Series, iCUE LINK RX120, 120mm Fan, Triple Pack",$59.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/35-181-402-01.png,"Brand:Corsair, Series:iCUE LINK, Fan Size:120mm, LED:Non-LED, Model #:CO-9051010-WW"
ASRock Industrial NUC 1200 BOX Series NUC BOX-1220P Black Fanned BOX,$349.99,Rating + 3.6,,https://c1.neweggimages.com/productimage/nb300/56-158-087-03.png,"Brand:ASRock Industrial, Series:NUC 1200 BOX Series, Color:Black, Integrated Graphics:Intel UHD Graphics, Model #:NUC BOX-1220P"
ADATA XPG AICORE 64GB (2 x 32GB) ECC Registered DDR5 6400 (PC5 51200) Memory Model AX5R6400C3232G-DTAIRBK,$385.99,,,https://c1.neweggimages.com/productimage/nb300/20-246-099-01.png,"Brand:XPG, Series:AICORE, Capacity:64GB (2 x 32GB), Speed:DDR5 6400 (PC5 51200), Model #:AX5R6400C3232G-DTAIRBK"
iStarUSA D-400L-7 Black Aluminum / Steel 4U Rackmount High Performance Chassis - Black Bezel,$299.99,Rating + 4.8,,https://c1.neweggimages.com/productimage/nb300/11-165-417-02.jpg,"Brand:iStarUSA, Color:Black, Case Material:Aluminum / Steel, Form Factor:4U, Model #:D-400L-7"
"Solidigm Solid State Drive D7-PS1010 Series (7.68TB, U.2 15mm, PCIe 5.0 x4, V7, TLC) Generic Opal Single Pack Data Center / Server / Internal SSD (SB5PH27X076TOP1)","$1,063.99",,,https://c1.neweggimages.com/productimage/nb300/20-318-060-04.png,"4KB Random Read:3000000 IOPS (4K Blocks), 4KB Random Write:400000 IOPS (4K Blocks), Max Sequential Read:Up to 14500 MBps, Endurance:1 DWPD / 14 PBW, Model #:SB5PH27X076TOP1"
"Kingston SEDC3000ME/7T6 DC3000ME 7.68 TB Solid State Drive - 2.5"" Internal - U.2 (PCI Express NVMe 5.0 x4) - Server, Data Center Device Supported-1 DWPD- 14016 TB TBW - 256-bit AES Encryption Standard",$945.99,,,https://c1.neweggimages.com/productimage/nb300/A24GD2503310BZR3DE0.jpg,"4KB Random Read:Up to 2,800,000 IOPS, 4KB Random Write:Up to 500,000 IOPS, Max Sequential Read:Up to 14000 MBps, Endurance:1 DWPD, Model #:SEDC3000ME/7T6"
Team Group T-FORCE G70 PRO Graphene M.2 2280 1TB PCIe 4.0 x4 with NVMe 1.4 TLC Internal Solid State Drive (SSD) TM8FFH001T0C129,$102.99,Rating + 4,,https://c1.neweggimages.com/productimage/nb300/20-985-134-01.jpg,"Max Sequential Read:Up to 7400 MBps, Max Sequential Write:Up to 5500 MBps, Controller:InnoGrit, Max Shock Resistance:1,500G/0.5ms, Model #:TM8FFH001T0C129"
"iStarUSA D-200 Black Material of Front Bezel: Aluminum alloy
Material of Handle: SECC Zinc-Coated Steel
Material of Main Chassis: 1.2mm SECC Zinc-Coated Steel (Japan Made) 2U Rackmount Compact Stylish",$189.99,Rating + 4.7,,https://c1.neweggimages.com/productimage/nb300/11-165-403-02.jpg,"Brand:iStarUSA, Color:Black, Case Material:Material of Front Bezel: Aluminum alloy
Material of Handle: SECC Zinc-Coated Steel
Material of Main Chassis: 1.2mm SECC Zinc-Coated Steel (Japan Made), Form Factor:2U, Model #:D-200"
Pascari X200P E3.S 15.36TB PCI-Express 5.0 Single Port Solid State Disk Enterprise - XP20DH0315T3P3116T310,"$1,369.95",,,https://c1.neweggimages.com/productimage/nb300/20-979-145-01.png,"Endurance:1 DWPD, Part Number:XP20DH0315T3P3116T310, Security:ISE, Height:7.45mm, Model #:XP20DH0315T3P3116T310"
ADATA XPG AICORE 32GB (2 x 16GB) ECC Registered DDR5 6400 (PC5 51200) Memory Model AX5R6400C3216G-DTAIRBK,$209.99,,,https://c1.neweggimages.com/productimage/nb300/20-246-099-01.png,"Brand:XPG, Series:AICORE, Capacity:32GB (2 x 16GB), Speed:DDR5 6400 (PC5 51200), Model #:AX5R6400C3216G-DTAIRBK"
Pascari AI100E M.2 2280 2TB PCI-Express 4.0 Solid State Disk Enterprise - A1802K032T00E008T1900,"$3,349.99",,,https://c1.neweggimages.com/productimage/nb300/20-979-047-02.png,"Part Number:A1802K032T00E008T1900, Security:Non-SED, Model #:A1802K032T00E008T1900"
Team Group 64GB C186 USB 3.2 Gen 1 Flash Drive (TC186364GB01),$8.99,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/20-331-262-02.jpg,"Brand:Team, Series:C186, Capacity:64GB, USB Specification:USB 3.2 Gen 1, Model #:TC186364GB01"
"Team 128GB X1 USB 3.2 Gen1 2-in-1 Type-A and Type-C Flash Drives, Speed Up to 100MB/s (TX13128GB01)",$12.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-199-05.jpg,"Brand:Team, Series:X1, Capacity:128GB, USB Specification:USB 3.2 Gen 1, Model #:TX13128GB01"
iStarUSA D-313SE-MATX Black Aluminum / Steel 3U Rackmount Compact Industrial Chassis - Black Bezel,$219.99,Rating + 4,,https://c1.neweggimages.com/productimage/nb300/11-165-511-02.jpg,"Brand:iStarUSA, Color:Black, Case Material:Aluminum / Steel, Form Factor:3U, Model #:D-313SE-MATX"
ADATA XPG AICORE 32GB (2 x 16GB) ECC Registered DDR5 7200 (PC5 57600) Memory Model AX5R7200C3416G-DTAIRBK,$227.99,,,https://c1.neweggimages.com/productimage/nb300/20-246-099-01.png,"Brand:XPG, Series:AICORE, Capacity:32GB (2 x 16GB), Speed:DDR5 7200 (PC5 57600), Model #:AX5R7200C3416G-DTAIRBK"
Kingston NV3 M.2 2280 2TB PCIe 4.0 x4 NVMe Internal Solid State Drive (SSD) SNV3S/2000G Up to 6000 MB/s,$188.25,Rating + 4.7,,https://c1.neweggimages.com/productimage/nb300/20-242-903-02.jpg,"Max Sequential Read:Up to 6000 MBps, Max Sequential Write:Up to 5000 MBps, Part Number:SNV2S/2000G, Used For:Consumer, Model #:SNV3S/2000G"
StarTech.com PEXESAT322I PCI-Express x1 Low Profile Ready SATA III (6.0Gb/s) 2 Int/2 Ext SATA Controller Card,$45.99,Rating + 4.1,,https://c1.neweggimages.com/productimage/nb300/16-129-101-07.jpg,"External Connectors:2 x eSATA, Internal Connectors:2 x SATA 6.0Gb/s, Transfer Rate:Up to 6Gb/s, Part:PEXESAT322I, Model #:PEXESAT322I"
"Team 64GB X1 USB 3.2 Gen1 2-in-1 Type-A and Type-C Flash Drives, Speed Up to 100MB/s (TX1364GB01)",$8.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-199-05.jpg,"Brand:Team, Series:X1, Capacity:64GB, USB Specification:USB 3.2 Gen 1, Model #:TX1364GB01"
iStarUSA D-300-FS Black Aluminum / Steel 3U Rackmount Compact Stylish Front-mounted PSU Chassis,$230.00,Rating + 3.5,,https://c1.neweggimages.com/productimage/nb300/11-165-546-10.jpg,"Brand:iStarUSA, Color:Black, Case Material:Aluminum / Steel, Form Factor:3U, Model #:D-300-FS"
"Rosewill USB C Hub, 10Gbps 4-in-1 USB 3.2 Adapter with 4 USB-C 3.2, 4 Ports USB C Splitter Extender for MacBook Pro/Air, iPad Pro, iPhone 15/15 Pro Max, Surface, PC, Laptops , RHUB-C4",$9.99,Rating + 1,,https://c1.neweggimages.com/productimage/nb300/17-182-460-04.jpg,"Brand:Rosewill, Type:USB, Standards:USB 3.2 Gen 2, Ports:4 x USB 3.2 Gen Type C, Model #:RHUB-C4"
iStarUSA D-118V2-ITX Black Metal / Aluminum 1U Rackmount Compact Server Chassis,$149.99,Rating + 3.4,,https://c1.neweggimages.com/productimage/nb300/11-165-402-09.jpg,"Brand:iStarUSA, Color:Black, Case Material:Metal / Aluminum, Form Factor:1U, Model #:D-118V2-ITX"
iStarUSA D-200-FS Black Aluminum / Steel 2U Rackmount Compact Stylish Chassis,$219.99,Rating + 4.7,,https://c1.neweggimages.com/productimage/nb300/11-165-539-07.jpg,"Brand:iStarUSA, Color:Black, Case Material:Aluminum / Steel, Form Factor:2U, Model #:D-200-FS"
"Team Group PD20M 2TB Mag Portable SSD USB 3.2 Gen 2x2 Type-C Compatible with iPhone 15/15 Plus/15 Pro/15 Pro Max, Speed up to 2000MB/s (TPSEG2002T0C108)",$162.99,Rating + 5,,https://c1.neweggimages.com/productimage/nb300/20-985-157-05.jpg,"Color:Black, Max Sequential Read:Up to 2000 MBps, Max Sequential Write:Up to 2000 MBps, Operating Temperature:0°C ~ +70°C, Model #:TPSEG2002T0C108"
CORSAIR WS RDIMM Series 128GB (8 x 16GB) ECC Registered DDR5 5600 (PC5 44800) Server Memory,$825.34,,,https://c1.neweggimages.com/productimage/nb300/20-982-156-01.png,"Chipset:INTEL XMP 3.0, CAS Latency:CL40, Timing:40-40-40-77, Voltage:1.25V, Model #:CMA128GX5M8B5600C40"
"Team 256GB X1 USB 3.2 Gen1 2-in-1 Type-A and Type-C Flash Drives, Speed Up to 100MB/s (TX13256GB01)",$19.99,Rating + 4.5,,https://c1.neweggimages.com/productimage/nb300/20-985-199-05.jpg,"Brand:Team, Series:X1, Capacity:256GB, USB Specification:USB 3.2 Gen 1, Model #:TX13256GB01"
ADATA XPG AICORE 64GB (2 x 32GB) ECC Registered DDR5 7200 (PC5 57600) Memory Model AX5R7200C3432G-DTAIRBK,$409.99,,,https://c1.neweggimages.com/productimage/nb300/20-246-099-01.png,"Brand:XPG, Series:AICORE, Capacity:64GB (2 x 32GB), Speed:DDR5 7200 (PC5 57600), Model #:AX5R7200C3432G-DTAIRBK"
